0	0
0.1	0.008744
0.2	0.033784
0.3	0.073395
0.4	0.12593
0.5	0.18984
0.6	0.26363
0.7	0.34591
0.8	0.43538
0.9	0.53078
1	0.63099
1.1	0.73493
1.2	0.84161
1.3	0.95009
1.4	1.0595
1.5	1.1691
1.6	1.2781
1.7	1.3859
1.8	1.4918
1.9	1.5953
2	1.696
2.1	1.7934
2.2	1.8871
2.3	1.977
2.4	2.0626
2.5	2.1438
2.6	2.2204
2.7	2.2922
2.8	2.3591
2.9	2.421
3	2.4779
3.1	2.5298
3.2	2.5768
3.3	2.6188
3.4	2.656
3.5	2.6885
3.6	2.7163
3.7	2.7396
3.8	2.7584
3.9	2.7731
4	2.7837
4.1	2.7904
4.2	2.7935
4.3	2.793
4.4	2.7893
4.5	2.7825
4.6	2.7728
4.7	2.7604
4.8	2.7456
4.9	2.7285
5	2.7093
5.1	2.6882
5.2	2.6655
5.3	2.6414
5.4	2.6159
5.5	2.5894
5.6	2.5619
5.7	2.5337
5.8	2.5049
5.9	2.4757
6	2.4462
6.1	2.4165
6.2	2.3869
6.3	2.3573
6.4	2.328
6.5	2.299
6.6	2.2705
6.7	2.2425
6.8	2.2151
6.9	2.1884
7	2.1625
7.1	2.1374
7.2	2.1132
7.3	2.0899
7.4	2.0675
7.5	2.0462
7.6	2.0258
7.7	2.0065
7.8	1.9883
7.9	1.9711
8	1.955
8.1	1.94
8.2	1.926
8.3	1.9131
8.4	1.9012
8.5	1.8904
8.6	1.8805
8.7	1.8716
8.8	1.8637
8.9	1.8567
9	1.8506
9.1	1.8453
9.2	1.8409
9.3	1.8373
9.4	1.8344
9.5	1.8322
9.6	1.8307
9.7	1.8299
9.8	1.8296
9.9	1.8299
10	1.8307
10.1	1.8321
10.2	1.8338
10.3	1.836
10.4	1.8385
10.5	1.8414
10.6	1.8445
10.7	1.8479
10.8	1.8516
10.9	1.8554
11	1.8595
11.1	1.8636
11.2	1.8679
11.3	1.8722
11.4	1.8766
11.5	1.8811
11.6	1.8855
11.7	1.89
11.8	1.8944
11.9	1.8988
12	1.9031
12.1	1.9073
12.2	1.9114
12.3	1.9155
12.4	1.9194
12.5	1.9232
12.6	1.9268
12.7	1.9303
12.8	1.9337
12.9	1.9369
13	1.94
13.1	1.9428
13.2	1.9456
13.3	1.9481
13.4	1.9505
13.5	1.9527
13.6	1.9548
13.7	1.9567
13.8	1.9584
13.9	1.96
14	1.9614
14.1	1.9627
14.2	1.9638
14.3	1.9647
14.4	1.9656
14.5	1.9663
14.6	1.9669
14.7	1.9673
14.8	1.9677
14.9	1.9679
15	1.968
15.1	1.9681
15.2	1.968
15.3	1.9679
15.4	1.9676
15.5	1.9674
15.6	1.967
15.7	1.9666
15.8	1.9661
15.9	1.9656
16	1.965
16.1	1.9644
16.2	1.9638
16.3	1.9631
16.4	1.9624
16.5	1.9617
16.6	1.961
16.7	1.9603
16.8	1.9596
16.9	1.9588
17	1.9581
17.1	1.9574
17.2	1.9566
17.3	1.9559
17.4	1.9552
17.5	1.9545
17.6	1.9539
17.7	1.9532
17.8	1.9526
17.9	1.952
18	1.9514
18.1	1.9509
18.2	1.9503
18.3	1.9498
18.4	1.9493
18.5	1.9489
18.6	1.9485
18.7	1.9481
18.8	1.9477
18.9	1.9473
19	1.947
19.1	1.9467
19.2	1.9465
19.3	1.9462
19.4	1.946
19.5	1.9458
19.6	1.9457
19.7	1.9455
19.8	1.9454
19.9	1.9453
20	1.9452
20.1	1.9451
20.2	1.9451
20.3	1.9451
20.4	1.9451
20.5	1.9451
20.6	1.9451
20.7	1.9451
20.8	1.9452
20.9	1.9452
21	1.9453
21.1	1.9454
21.2	1.9454
21.3	1.9455
21.4	1.9456
21.5	1.9457
21.6	1.9458
21.7	1.9459
21.8	1.9461
21.9	1.9462
22	1.9463
22.1	1.9464
22.2	1.9465
22.3	1.9467
22.4	1.9468
22.5	1.9469
22.6	1.947
22.7	1.9471
22.8	1.9472
22.9	1.9473
23	1.9474
23.1	1.9475
23.2	1.9476
23.3	1.9477
23.4	1.9478
23.5	1.9479
23.6	1.948
23.7	1.9481
23.8	1.9482
23.9	1.9482
24	1.9483
24.1	1.9484
24.2	1.9484
24.3	1.9485
24.4	1.9485
24.5	1.9486
24.6	1.9486
24.7	1.9486
24.8	1.9487
24.9	1.9487
25	1.9487
25.1	1.9487
25.2	1.9488
25.3	1.9488
25.4	1.9488
25.5	1.9488
25.6	1.9488
25.7	1.9488
25.8	1.9488
25.9	1.9488
26	1.9488
26.1	1.9488
26.2	1.9488
26.3	1.9488
26.4	1.9488
26.5	1.9487
26.6	1.9487
26.7	1.9487
26.8	1.9487
26.9	1.9487
27	1.9487
27.1	1.9486
27.2	1.9486
27.3	1.9486
27.4	1.9486
27.5	1.9486
27.6	1.9485
27.7	1.9485
27.8	1.9485
27.9	1.9485
28	1.9485
28.1	1.9485
28.2	1.9484
28.3	1.9484
28.4	1.9484
28.5	1.9484
28.6	1.9484
28.7	1.9484
28.8	1.9483
28.9	1.9483
29	1.9483
29.1	1.9483
29.2	1.9483
29.3	1.9483
29.4	1.9483
29.5	1.9483
29.6	1.9482
29.7	1.9482
29.8	1.9482
29.9	1.9482
30	1.9482
30.1	1.9482
30.2	1.9482
30.3	1.9482
30.4	1.9482
30.5	1.9482
30.6	1.9482
30.7	1.9482
30.8	1.9482
30.9	1.9482
31	1.9482
31.1	1.9482
31.2	1.9482
31.3	1.9482
31.4	1.9482
31.5	1.9482
31.6	1.9482
31.7	1.9482
31.8	1.9482
31.9	1.9482
32	1.9482
32.1	1.9482
32.2	1.9482
32.3	1.9482
32.4	1.9482
32.5	1.9482
32.6	1.9482
32.7	1.9482
32.8	1.9482
32.9	1.9482
33	1.9482
33.1	1.9482
33.2	1.9482
33.3	1.9482
33.4	1.9482
33.5	1.9483
33.6	1.9483
33.7	1.9483
33.8	1.9483
33.9	1.9483
34	1.9483
34.1	1.9483
34.2	1.9483
34.3	1.9483
34.4	1.9483
34.5	1.9483
34.6	1.9483
34.7	1.9483
34.8	1.9483
34.9	1.9483
35	1.9483
35.1	1.9483
35.2	1.9483
35.3	1.9483
35.4	1.9483
35.5	1.9483
35.6	1.9483
35.7	1.9483
35.8	1.9483
35.9	1.9483
36	1.9483
36.1	1.9483
36.2	1.9483
36.3	1.9483
36.4	1.9483
36.5	1.9483
36.6	1.9483
36.7	1.9483
36.8	1.9483
36.9	1.9483
37	1.9483
37.1	1.9483
37.2	1.9483
37.3	1.9483
37.4	1.9483
37.5	1.9483
37.6	1.9483
37.7	1.9483
37.8	1.9483
37.9	1.9483
38	1.9483
38.1	1.9483
38.2	1.9483
38.3	1.9483
38.4	1.9483
38.5	1.9483
38.6	1.9483
38.7	1.9483
38.8	1.9483
38.9	1.9483
39	1.9483
39.1	1.9483
39.2	1.9483
39.3	1.9483
39.4	1.9483
39.5	1.9483
39.6	1.9483
39.7	1.9483
39.8	1.9483
39.9	1.9483
40	1.9483
