0	0
0.1	-0.041902
0.2	-0.079496
0.3	-0.11298
0.4	-0.14256
0.5	-0.16844
0.6	-0.19081
0.7	-0.20988
0.8	-0.22585
0.9	-0.23891
1	-0.24928
1.1	-0.25713
1.2	-0.26265
1.3	-0.26599
1.4	-0.2673
1.5	-0.26675
1.6	-0.26449
1.7	-0.26069
1.8	-0.2555
1.9	-0.24908
2	-0.2416
2.1	-0.23319
2.2	-0.22396
2.3	-0.21403
2.4	-0.20347
2.5	-0.1924
2.6	-0.1809
2.7	-0.16908
2.8	-0.15703
2.9	-0.14486
3	-0.13265
3.1	-0.12051
3.2	-0.10847
3.3	-0.096579
3.4	-0.084881
3.5	-0.073416
3.6	-0.062225
3.7	-0.051349
3.8	-0.040829
3.9	-0.030706
4	-0.021021
4.1	-0.011811
4.2	-0.0030819
4.3	0.0051625
4.4	0.01292
4.5	0.020189
4.6	0.026967
4.7	0.033251
4.8	0.03904
4.9	0.044331
5	0.049121
5.1	0.053412
5.2	0.057218
5.3	0.060554
5.4	0.063438
5.5	0.065887
5.6	0.067916
5.7	0.069543
5.8	0.070784
5.9	0.071656
6	0.072176
6.1	0.072361
6.2	0.07223
6.3	0.071803
6.4	0.071101
6.5	0.070144
6.6	0.068952
6.7	0.067544
6.8	0.065942
6.9	0.064164
7	0.062232
7.1	0.060163
7.2	0.057975
7.3	0.055682
7.4	0.053299
7.5	0.050841
7.6	0.048322
7.7	0.045759
7.8	0.043165
7.9	0.040555
8	0.037945
8.1	0.035348
8.2	0.032773
8.3	0.030227
8.4	0.027717
8.5	0.025251
8.6	0.022835
8.7	0.020478
8.8	0.018185
8.9	0.015966
9	0.013827
9.1	0.011773
9.2	0.0098082
9.3	0.0079323
9.4	0.0061465
9.5	0.0044518
9.6	0.0028491
9.7	0.0013395
9.8	-7.6244e-05
9.9	-0.001397
10	-0.0026219
10.1	-0.0037505
10.2	-0.0047849
10.3	-0.0057276
10.4	-0.0065812
10.5	-0.0073484
10.6	-0.0080318
10.7	-0.0086338
10.8	-0.0091572
10.9	-0.0096045
11	-0.0099783
11.1	-0.010281
11.2	-0.010517
11.3	-0.010689
11.4	-0.010801
11.5	-0.010857
11.6	-0.010859
11.7	-0.010812
11.8	-0.01072
11.9	-0.010585
12	-0.010411
12.1	-0.010202
12.2	-0.0099616
12.3	-0.0096915
12.4	-0.0093952
12.5	-0.0090756
12.6	-0.0087356
12.7	-0.0083782
12.8	-0.0080062
12.9	-0.0076226
13	-0.0072304
13.1	-0.0068323
13.2	-0.0064301
13.3	-0.0060255
13.4	-0.0056202
13.5	-0.0052158
13.6	-0.004814
13.7	-0.0044164
13.8	-0.0040248
13.9	-0.0036408
14	-0.003266
14.1	-0.0029019
14.2	-0.0025492
14.3	-0.0022084
14.4	-0.0018799
14.5	-0.0015643
14.6	-0.001262
14.7	-0.00097353
14.8	-0.00069935
14.9	-0.00043996
15	-0.00019583
15.1	3.2677e-05
15.2	0.0002457
15.3	0.0004435
15.4	0.00062634
15.5	0.00079451
15.6	0.00094825
15.7	0.0010878
15.8	0.0012136
15.9	0.0013256
16	0.0014244
16.1	0.0015101
16.2	0.0015833
16.3	0.0016445
16.4	0.0016943
16.5	0.0017332
16.6	0.0017619
16.7	0.0017808
