0	0
0.1	0.1886
0.2	0.37556
0.3	0.55936
0.4	0.73868
0.5	0.91234
0.6	1.0793
0.7	1.2387
0.8	1.3898
0.9	1.5319
1	1.6644
1.1	1.7871
1.2	1.8996
1.3	2.0016
1.4	2.093
1.5	2.1739
1.6	2.2441
1.7	2.3038
1.8	2.3531
1.9	2.3922
2	2.4215
2.1	2.4412
2.2	2.4515
2.3	2.453
2.4	2.446
2.5	2.4308
2.6	2.408
2.7	2.3781
2.8	2.3414
2.9	2.2984
3	2.2497
3.1	2.1957
3.2	2.1369
3.3	2.0738
3.4	2.0069
3.5	1.9366
3.6	1.8633
3.7	1.7876
3.8	1.7099
3.9	1.6305
4	1.55
4.1	1.4685
4.2	1.3867
4.3	1.3047
4.4	1.2229
4.5	1.1416
4.6	1.0612
4.7	0.98179
4.8	0.90374
4.9	0.82726
5	0.75256
5.1	0.67982
5.2	0.60921
5.3	0.5409
5.4	0.475
5.5	0.41165
5.6	0.35093
5.7	0.29292
5.8	0.2377
5.9	0.18532
6	0.1358
6.1	0.089168
6.2	0.045435
6.3	0.0045944
6.4	-0.033371
6.5	-0.068488
6.6	-0.10079
6.7	-0.13034
6.8	-0.15718
6.9	-0.18137
7	-0.20299
7.1	-0.22212
7.2	-0.23884
7.3	-0.25323
7.4	-0.26539
7.5	-0.27542
7.6	-0.2834
7.7	-0.28945
7.8	-0.29367
7.9	-0.29616
8	-0.29703
8.1	-0.29638
8.2	-0.29432
8.3	-0.29095
8.4	-0.28638
8.5	-0.28071
8.6	-0.27404
8.7	-0.26647
8.8	-0.25809
8.9	-0.24901
9	-0.23931
9.1	-0.22908
9.2	-0.21841
9.3	-0.20738
9.4	-0.19606
9.5	-0.18454
9.6	-0.17288
9.7	-0.16116
9.8	-0.14943
9.9	-0.13776
10	-0.12621
10.1	-0.11482
10.2	-0.10366
10.3	-0.092754
10.4	-0.082157
10.5	-0.071906
10.6	-0.062034
10.7	-0.052573
10.8	-0.043551
10.9	-0.034993
11	-0.02692
11.1	-0.01935
11.2	-0.0123
11.3	-0.0057804
11.4	0.00019868
11.5	0.0056308
11.6	0.010512
11.7	0.014842
11.8	0.018621
11.9	0.021853
12	0.024544
12.1	0.026702
12.2	0.028338
12.3	0.029464
12.4	0.030094
12.5	0.030244
12.6	0.029933
12.7	0.02918
12.8	0.028006
12.9	0.026434
13	0.02449
13.1	0.022197
13.2	0.019585
13.3	0.016681
13.4	0.013515
13.5	0.010118
13.6	0.0065222
13.7	0.0027607
13.8	-0.0011321
13.9	-0.005121
14	-0.0091699
14.1	-0.013242
14.2	-0.017298
14.3	-0.021301
14.4	-0.02521
14.5	-0.028986
14.6	-0.032587
14.7	-0.035974
14.8	-0.039103
14.9	-0.041932
15	-0.044419
15.1	-0.046522
15.2	-0.048196
15.3	-0.0494
15.4	-0.050088
15.5	-0.050219
15.6	-0.049749
15.7	-0.048635
15.8	-0.046835
15.9	-0.044307
16	-0.041009
16.1	-0.036901
16.2	-0.031943
16.3	-0.026096
16.4	-0.019321
16.5	-0.011584
16.6	-0.0028472
16.7	0.006922
16.8	0.017756
16.9	0.029685
17	0.042738
17.1	0.05694
17.2	0.072315
17.3	0.088887
17.4	0.10667
17.5	0.12569
17.6	0.14595
17.7	0.16747
17.8	0.19026
17.9	0.21431
18	0.23964
18.1	0.21371
18.2	0.18905
18.3	0.16566
18.4	0.14351
18.5	0.12261
18.6	0.10292
18.7	0.084441
18.8	0.067144
18.9	0.051007
19	0.036006
19.1	0.022113
19.2	0.0092989
19.3	-0.002467
19.4	-0.013217
19.5	-0.022985
19.6	-0.031806
19.7	-0.039716
19.8	-0.046751
19.9	-0.05295
20	-0.05835
20.1	-0.062991
20.2	-0.066909
20.3	-0.070145
20.4	-0.072736
20.5	-0.074722
20.6	-0.07614
20.7	-0.077028
20.8	-0.077423
20.9	-0.077362
21	-0.076881
21.1	-0.076015
21.2	-0.074798
21.3	-0.073263
21.4	-0.071442
21.5	-0.069366
21.6	-0.067065
21.7	-0.064568
21.8	-0.061901
21.9	-0.059092
22	-0.056164
22.1	-0.053143
22.2	-0.05005
22.3	-0.046906
22.4	-0.043731
22.5	-0.040544
22.6	-0.037361
22.7	-0.034199
22.8	-0.031072
22.9	-0.027993
23	-0.024976
23.1	-0.02203
23.2	-0.019167
23.3	-0.016394
23.4	-0.01372
23.5	-0.011151
23.6	-0.0086932
23.7	-0.0063513
23.8	-0.0041292
23.9	-0.00203
24	-5.5936e-05
24.1	0.0017915
24.2	0.0035115
24.3	0.005104
24.4	0.0065695
24.5	0.0079092
24.6	0.0091247
24.7	0.010218
24.8	0.011192
24.9	0.01205
25	0.012795
25.1	0.013431
25.2	0.013962
25.3	0.014392
25.4	0.014726
25.5	0.014969
25.6	0.015125
25.7	0.015199
25.8	0.015197
25.9	0.015124
26	0.014985
26.1	0.014786
26.2	0.01453
26.3	0.014225
26.4	0.013875
26.5	0.013484
26.6	0.013059
26.7	0.012603
26.8	0.012123
26.9	0.011621
27	0.011104
27.1	0.010575
27.2	0.010038
27.3	0.0094978
27.4	0.008958
27.5	0.0084221
27.6	0.0078936
27.7	0.0073757
27.8	0.0068715
27.9	0.0063838
28	0.0059153
28.1	0.0054682
28.2	0.0050448
28.3	0.0046471
28.4	0.0042768
28.5	0.0039353
28.6	0.0036241
28.7	0.0033442
28.8	0.0030965
28.9	0.0028817
29	0.0027001
29.1	0.0025521
29.2	0.0024377
29.3	0.0023566
29.4	0.0023086
29.5	0.0022931
29.6	0.0023093
29.7	0.0023562
29.8	0.0024328
29.9	0.0025377
30	0.0026694
30.1	0.0028262
30.2	0.0030064
30.3	0.0032079
30.4	0.0034286
30.5	0.0036662
30.6	0.0039183
30.7	0.0041822
30.8	0.0044552
30.9	0.0047347
31	0.0050175
31.1	0.0053006
31.2	0.005581
31.3	0.0058553
31.4	0.0061203
31.5	0.0063725
31.6	0.0066086
31.7	0.0068249
31.8	0.0070181
31.9	0.0071845
32	0.0073206
32.1	0.0074229
32.2	0.0074879
32.3	0.007512
32.4	0.0074918
32.5	0.0074239
32.6	0.0073051
32.7	0.0071321
32.8	0.006902
32.9	0.0066118
33	0.0062588
33.1	0.0058405
33.2	0.0053545
33.3	0.0047987
33.4	0.0041712
33.5	0.0034705
33.6	0.0026954
33.7	0.0018448
33.8	0.0009182
33.9	-8.4621e-05
34	-0.0011635
34.1	-0.0023177
34.2	-0.0035461
34.3	-0.0048473
34.4	-0.0062192
34.5	-0.007659
34.6	-0.0091638
34.7	-0.01073
34.8	-0.012352
34.9	-0.014027
35	-0.015747
35.1	-0.017508
35.2	-0.019301
35.3	-0.02112
35.4	-0.022956
35.5	-0.024799
35.6	-0.02664
35.7	-0.028468
35.8	-0.030273
35.9	-0.032041
36	-0.03376
36.1	-0.035416
36.2	-0.036995
36.3	-0.038481
36.4	-0.03986
36.5	-0.041113
36.6	-0.042224
36.7	-0.043175
36.8	-0.043948
36.9	-0.044522
37	-0.044879
37.1	-0.044997
37.2	-0.044857
37.3	-0.044436
37.4	-0.043714
37.5	-0.042667
37.6	-0.041274
37.7	-0.039513
37.8	-0.03736
37.9	-0.034793
38	-0.03179
38.1	-0.028328
38.2	-0.024385
38.3	-0.019938
38.4	-0.014966
38.5	-0.0094488
38.6	-0.0033644
38.7	0.0033067
38.8	0.010584
38.9	0.018484
39	0.027027
39.1	0.036226
39.2	0.046099
39.3	0.056657
39.4	0.067915
39.5	0.079882
39.6	0.092568
39.7	0.10598
39.8	0.12013
39.9	0.13501
40	0.15064
40.1	0.13499
40.2	0.12008
40.3	0.10591
40.4	0.092476
40.5	0.079767
40.6	0.067777
40.7	0.056496
40.8	0.045914
40.9	0.036018
41	0.026795
41.1	0.018229
41.2	0.010304
41.3	0.0030038
41.4	-0.003691
41.5	-0.0097992
41.6	-0.015341
41.7	-0.020336
41.8	-0.024806
41.9	-0.028773
42	-0.032258
42.1	-0.035284
42.2	-0.037873
42.3	-0.040048
42.4	-0.04183
42.5	-0.043244
42.6	-0.04431
42.7	-0.045051
42.8	-0.045489
42.9	-0.045645
43	-0.045542
43.1	-0.045198
43.2	-0.044635
43.3	-0.043873
43.4	-0.042929
43.5	-0.041823
43.6	-0.040572
43.7	-0.039194
43.8	-0.037704
43.9	-0.03612
44	-0.034454
44.1	-0.032723
44.2	-0.030938
44.3	-0.029114
44.4	-0.027261
44.5	-0.025392
44.6	-0.023516
44.7	-0.021643
44.8	-0.019782
44.9	-0.017941
45	-0.016129
45.1	-0.014351
45.2	-0.012614
45.3	-0.010923
45.4	-0.0092841
45.5	-0.0077005
45.6	-0.0061762
45.7	-0.0047145
45.8	-0.0033179
45.9	-0.0019886
46	-0.00072811
46.1	0.00046221
46.2	0.0015816
46.3	0.0026298
46.4	0.0036066
46.5	0.0045124
46.6	0.0053479
46.7	0.006114
46.8	0.0068118
46.9	0.0074429
47	0.0080088
47.1	0.0085113
47.2	0.0089525
47.3	0.0093344
47.4	0.0096593
47.5	0.0099294
47.6	0.010147
47.7	0.010315
47.8	0.010436
47.9	0.010512
48	0.010546
48.1	0.01054
48.2	0.010497
48.3	0.010419
48.4	0.010309
48.5	0.010169
48.6	0.010001
48.7	0.0098084
48.8	0.009592
48.9	0.0093545
49	0.0090977
49.1	0.0088236
49.2	0.0085338
49.3	0.0082299
49.4	0.0079136
49.5	0.0075863
49.6	0.0072491
49.7	0.0069034
49.8	0.0065502
49.9	0.0061905
50	0.0058252
50.1	0.005455
50.2	0.0050807
50.3	0.0047028
50.4	0.0043217
50.5	0.003938
50.6	0.0035518
50.7	0.0031636
50.8	0.0027734
50.9	0.0023814
51	0.0019877
51.1	0.0015923
51.2	0.0011953
51.3	0.00079669
51.4	0.00039634
51.5	-5.7434e-06
51.6	-0.00040961
51.7	-0.00081528
51.8	-0.0012228
51.9	-0.0016321
52	-0.0020432
52.1	-0.0024561
52.2	-0.0028704
52.3	-0.0032862
52.4	-0.003703
52.5	-0.0041207
52.6	-0.0045386
52.7	-0.0049565
52.8	-0.0053736
52.9	-0.0057894
53	-0.0062029
53.1	-0.0066134
53.2	-0.0070197
53.3	-0.0074207
53.4	-0.0078152
53.5	-0.0082018
53.6	-0.008579
53.7	-0.0089452
53.8	-0.0092985
53.9	-0.0096373
54	-0.0099593
54.1	-0.010263
54.2	-0.010545
54.3	-0.010804
54.4	-0.011037
54.5	-0.011242
54.6	-0.011416
54.7	-0.011556
54.8	-0.011659
54.9	-0.011724
55	-0.011746
55.1	-0.011722
55.2	-0.011651
55.3	-0.011529
55.4	-0.011352
55.5	-0.011119
55.6	-0.010826
55.7	-0.01047
55.8	-0.010049
55.9	-0.0095601
56	-0.0090008
56.1	-0.008369
56.2	-0.0076625
56.3	-0.0068794
56.4	-0.0060182
56.5	-0.0050774
56.6	-0.0040561
56.7	-0.0029534
56.8	-0.001769
56.9	-0.00050302
57	0.00084419
57.1	0.0022717
57.2	0.0037781
57.3	0.0053615
57.4	0.0070194
57.5	0.0087489
57.6	0.010546
57.7	0.012407
57.8	0.014327
57.9	0.0163
58	0.01832
58.1	0.020379
58.2	0.022471
58.3	0.024585
58.4	0.026714
58.5	0.028846
58.6	0.03097
58.7	0.033076
58.8	0.035149
58.9	0.037176
59	0.039144
59.1	0.041035
59.2	0.042835
59.3	0.044527
59.4	0.046091
59.5	0.04751
59.6	0.048764
59.7	0.049833
59.8	0.050695
59.9	0.05133
60	0.051715
60.1	0.051826
60.2	0.05164
60.3	0.051134
60.4	0.050282
60.5	0.04906
60.6	0.047443
60.7	0.045404
60.8	0.042919
60.9	0.039962
61	0.036506
61.1	0.032528
61.2	0.028001
61.3	0.022901
61.4	0.017203
61.5	0.010882
61.6	0.0039162
61.7	-0.0037179
61.8	-0.012042
61.9	-0.021076
62	-0.030841
62.1	-0.041355
62.2	-0.052634
62.3	-0.064694
62.4	-0.07755
62.5	-0.091214
62.6	-0.1057
62.7	-0.12101
62.8	-0.13715
62.9	-0.15414
63	-0.17197
63.1	-0.15408
63.2	-0.13704
63.3	-0.12083
63.4	-0.10546
63.5	-0.090922
63.6	-0.077201
63.7	-0.064287
63.8	-0.05217
63.9	-0.040834
64	-0.030264
64.1	-0.020444
64.2	-0.011354
64.3	-0.0029764
64.4	0.0047107
64.5	0.011729
64.6	0.0181
64.7	0.023847
64.8	0.028996
64.9	0.033568
65	0.037591
65.1	0.041088
65.2	0.044084
65.3	0.046606
65.4	0.048679
65.5	0.050328
65.6	0.051577
65.7	0.052453
65.8	0.052979
65.9	0.05318
66	0.05308
66.1	0.052701
66.2	0.052067
66.3	0.0512
66.4	0.05012
66.5	0.048849
66.6	0.047407
66.7	0.045812
66.8	0.044083
66.9	0.042237
67	0.040292
67.1	0.038263
67.2	0.036166
67.3	0.034013
67.4	0.03182
67.5	0.029598
67.6	0.027359
67.7	0.025114
67.8	0.022873
67.9	0.020646
68	0.01844
68.1	0.016263
68.2	0.014124
68.3	0.012028
68.4	0.00998
68.5	0.0079863
68.6	0.006051
68.7	0.0041779
68.8	0.0023704
68.9	0.00063141
69	-0.0010368
69.1	-0.0026321
69.2	-0.0041532
69.3	-0.0055987
69.4	-0.006968
69.5	-0.0082604
69.6	-0.0094758
69.7	-0.010614
69.8	-0.011676
69.9	-0.012661
70	-0.01357
70.1	-0.014405
70.2	-0.015165
70.3	-0.015851
70.4	-0.016465
70.5	-0.017008
70.6	-0.01748
70.7	-0.017882
70.8	-0.018216
70.9	-0.018482
71	-0.018681
71.1	-0.018814
71.2	-0.018882
71.3	-0.018885
71.4	-0.018824
71.5	-0.018699
71.6	-0.018511
71.7	-0.018259
71.8	-0.017945
71.9	-0.017568
72	-0.017128
72.1	-0.016625
72.2	-0.016059
72.3	-0.015429
72.4	-0.014737
72.5	-0.01398
72.6	-0.013159
72.7	-0.012274
72.8	-0.011324
72.9	-0.010309
73	-0.0092292
73.1	-0.008084
73.2	-0.0068735
73.3	-0.0055979
73.4	-0.0042574
73.5	-0.0028525
73.6	-0.0013838
73.7	0.00014778
73.8	0.0017412
73.9	0.003395
74	0.0051074
74.1	0.0068765
74.2	0.0086998
74.3	0.010574
74.4	0.012497
74.5	0.014465
74.6	0.016473
74.7	0.018516
74.8	0.020591
74.9	0.022691
75	0.02481
75.1	0.026941
75.2	0.029078
75.3	0.031212
75.4	0.033335
75.5	0.035437
75.6	0.037511
75.7	0.039544
75.8	0.041527
75.9	0.043449
76	0.045296
76.1	0.047058
76.2	0.048722
76.3	0.050272
76.4	0.051697
76.5	0.052982
76.6	0.054111
76.7	0.05507
76.8	0.055844
76.9	0.056417
77	0.056774
77.1	0.056898
77.2	0.056775
77.3	0.056388
77.4	0.055721
77.5	0.05476
77.6	0.053488
77.7	0.051893
77.8	0.049958
77.9	0.047672
78	0.045021
78.1	0.041994
78.2	0.03858
78.3	0.034769
78.4	0.030552
78.5	0.025924
78.6	0.020878
78.7	0.015411
78.8	0.0095215
78.9	0.003209
79	-0.0035239
79.1	-0.010672
79.2	-0.018229
79.3	-0.026184
79.4	-0.034525
79.5	-0.043237
79.6	-0.0523
79.7	-0.061694
79.8	-0.071392
79.9	-0.081366
80	-0.091585
80.1	-0.10201
80.2	-0.11261
80.3	-0.12332
80.4	-0.13412
80.5	-0.14494
80.6	-0.15572
80.7	-0.16641
80.8	-0.17695
80.9	-0.18726
81	-0.19726
81.1	-0.20689
81.2	-0.21606
81.3	-0.22468
81.4	-0.23266
81.5	-0.23991
81.6	-0.24632
81.7	-0.2518
81.8	-0.25624
81.9	-0.25952
82	-0.26154
82.1	-0.26218
82.2	-0.26132
82.3	-0.25883
82.4	-0.2546
82.5	-0.24849
82.6	-0.24038
82.7	-0.23014
82.8	-0.21764
82.9	-0.20275
83	-0.18534
83.1	-0.16528
83.2	-0.14245
83.3	-0.11671
83.4	-0.087939
83.5	-0.05602
83.6	-0.020833
83.7	0.017737
83.8	0.059801
83.9	0.10546
84	0.15482
84.1	0.20798
84.2	0.265
84.3	0.32599
84.4	0.391
84.5	0.46011
84.6	0.53336
84.7	0.6108
84.8	0.69247
84.9	0.7784
85	0.8686
85.1	0.77841
85.2	0.6925
85.3	0.61084
85.4	0.53341
85.5	0.46017
85.6	0.39108
85.7	0.32608
85.8	0.2651
85.9	0.20809
86	0.15495
86.1	0.1056
86.2	0.059949
86.3	0.017897
86.4	-0.020662
86.5	-0.055838
86.6	-0.087745
86.7	-0.1165
86.8	-0.14223
86.9	-0.16506
87	-0.18511
87.1	-0.20251
87.2	-0.21739
87.3	-0.22988
87.4	-0.24011
87.5	-0.24821
87.6	-0.25431
87.7	-0.25854
87.8	-0.26102
87.9	-0.26188
88	-0.26124
88.1	-0.25921
88.2	-0.25593
88.3	-0.25149
88.4	-0.24601
88.5	-0.2396
88.6	-0.23235
88.7	-0.22438
88.8	-0.21576
88.9	-0.20661
89	-0.19699
89.1	-0.18699
89.2	-0.1767
89.3	-0.16618
89.4	-0.1555
89.5	-0.14474
89.6	-0.13394
89.7	-0.12317
89.8	-0.11248
89.9	-0.10191
90	-0.091518
90.1	-0.081332
90.2	-0.071393
90.3	-0.061732
90.4	-0.052378
90.5	-0.043357
90.6	-0.03469
90.7	-0.026395
90.8	-0.018488
90.9	-0.010982
91	-0.0038868
91.1	0.0027914
91.2	0.0090476
91.3	0.014879
91.4	0.020287
91.5	0.025272
91.6	0.029838
91.7	0.033992
91.8	0.037739
91.9	0.04109
92	0.044053
92.1	0.04664
92.2	0.048863
92.3	0.050735
92.4	0.052269
92.5	0.053481
92.6	0.054384
92.7	0.054995
92.8	0.05533
92.9	0.055404
93	0.055233
93.1	0.054835
93.2	0.054225
93.3	0.053419
93.4	0.052434
93.5	0.051285
93.6	0.049987
93.7	0.048556
93.8	0.047007
93.9	0.045354
94	0.043611
94.1	0.041792
94.2	0.039909
94.3	0.037975
94.4	0.036002
94.5	0.034
94.6	0.031981
94.7	0.029955
94.8	0.02793
94.9	0.025915
95	0.02392
95.1	0.021951
95.2	0.020015
95.3	0.018119
95.4	0.016268
95.5	0.014468
95.6	0.012723
95.7	0.011037
95.8	0.0094148
95.9	0.0078581
96	0.0063698
96.1	0.0049521
96.2	0.0036067
96.3	0.0023346
96.4	0.0011368
96.5	1.3649e-05
96.6	-0.0010348
96.7	-0.0020088
96.8	-0.002909
96.9	-0.0037362
97	-0.0044916
97.1	-0.0051766
97.2	-0.0057927
97.3	-0.0063417
97.4	-0.0068257
97.5	-0.0072468
97.6	-0.0076073
97.7	-0.0079095
97.8	-0.008156
97.9	-0.0083494
98	-0.0084923
98.1	-0.0085875
98.2	-0.0086376
98.3	-0.0086455
98.4	-0.0086139
98.5	-0.0085455
98.6	-0.0084431
98.7	-0.0083094
98.8	-0.0081471
98.9	-0.0079587
99	-0.007747
99.1	-0.0075143
99.2	-0.0072632
99.3	-0.0069959
99.4	-0.0067148
99.5	-0.0064219
99.6	-0.0061195
99.7	-0.0058094
99.8	-0.0054936
99.9	-0.005174
100	-0.0048521
100.1	-0.0045296
100.2	-0.0042079
100.3	-0.0038886
100.4	-0.0035728
100.5	-0.0032617
100.6	-0.0029564
100.7	-0.002658
100.8	-0.0023672
100.9	-0.002085
101	-0.0018119
101.1	-0.0015487
101.2	-0.0012958
101.3	-0.0010538
101.4	-0.00082297
101.5	-0.00060363
101.6	-0.000396
101.7	-0.00020026
101.8	-1.6484e-05
101.9	0.00015528
102	0.00031505
102.1	0.0004629
102.2	0.00059895
102.3	0.00072336
102.4	0.00083635
102.5	0.00093816
102.6	0.0010291
102.7	0.0011094
102.8	0.0011794
102.9	0.0012396
103	0.0012903
103.1	0.0013318
103.2	0.0013647
103.3	0.0013892
103.4	0.001406
103.5	0.0014153
103.6	0.0014177
103.7	0.0014135
103.8	0.0014033
103.9	0.0013875
104	0.0013666
104.1	0.0013408
104.2	0.0013108
104.3	0.0012769
104.4	0.0012395
104.5	0.001199
104.6	0.0011558
104.7	0.0011102
104.8	0.0010627
104.9	0.0010136
105	0.0009631
105.1	0.00091166
105.2	0.00085952
105.3	0.00080697
105.4	0.00075427
105.5	0.00070165
105.6	0.00064936
105.7	0.0005976
105.8	0.00054657
105.9	0.00049646
106	0.00044742
106.1	0.00039961
106.2	0.00035316
106.3	0.00030819
106.4	0.00026479
106.5	0.00022308
106.6	0.00018311
106.7	0.00014495
106.8	0.00010866
106.9	7.4272e-05
107	4.1817e-05
107.1	1.1314e-05
107.2	-1.723e-05
107.3	-4.3815e-05
107.4	-6.8452e-05
107.5	-9.1158e-05
107.6	-0.00011196
107.7	-0.00013089
107.8	-0.00014798
107.9	-0.00016328
108	-0.00017685
108.1	-0.00018872
108.2	-0.00019897
108.3	-0.00020765
108.4	-0.00021483
108.5	-0.00022057
108.6	-0.00022494
108.7	-0.00022802
108.8	-0.00022987
108.9	-0.00023057
109	-0.00023019
109.1	-0.0002288
109.2	-0.00022647
109.3	-0.00022329
109.4	-0.00021931
109.5	-0.00021461
109.6	-0.00020926
109.7	-0.00020333
109.8	-0.00019687
109.9	-0.00018995
110	-0.00018264
110.1	-0.00017499
110.2	-0.00016706
110.3	-0.00015891
110.4	-0.00015058
110.5	-0.00014212
110.6	-0.00013358
110.7	-0.00012501
110.8	-0.00011644
110.9	-0.00010791
111	-9.9462e-05
111.1	-9.1123e-05
111.2	-8.2926e-05
111.3	-7.4896e-05
111.4	-6.706e-05
111.5	-5.9439e-05
111.6	-5.2054e-05
111.7	-4.4922e-05
111.8	-3.8059e-05
111.9	-3.1476e-05
112	-2.5187e-05
112.1	-1.9198e-05
112.2	-1.3519e-05
112.3	-8.1524e-06
112.4	-3.1032e-06
112.5	1.6272e-06
112.6	6.0387e-06
112.7	1.0132e-05
112.8	1.3911e-05
112.9	1.7378e-05
113	2.054e-05
113.1	2.34e-05
113.2	2.5968e-05
113.3	2.825e-05
113.4	3.0254e-05
113.5	3.1991e-05
113.6	3.3471e-05
113.7	3.4702e-05
113.8	3.5697e-05
113.9	3.6466e-05
114	3.7021e-05
114.1	3.7374e-05
114.2	3.7536e-05
114.3	3.7519e-05
114.4	3.7335e-05
114.5	3.6995e-05
114.6	3.6512e-05
114.7	3.5897e-05
114.8	3.5162e-05
114.9	3.4317e-05
115	3.3375e-05
115.1	3.2344e-05
115.2	3.1237e-05
115.3	3.0063e-05
115.4	2.8831e-05
115.5	2.7551e-05
115.6	2.6232e-05
115.7	2.4882e-05
115.8	2.3509e-05
115.9	2.2122e-05
116	2.0726e-05
116.1	1.933e-05
116.2	1.7939e-05
116.3	1.6559e-05
116.4	1.5196e-05
116.5	1.3855e-05
116.6	1.254e-05
116.7	1.1255e-05
116.8	1.0004e-05
116.9	8.7914e-06
117	7.6189e-06
117.1	6.4894e-06
